transaction_id,transaction_date,store_id,store_name,region,city,product_name,category,unit_price_ghs,quantity,discount_pct,subtotal_ghs,discount_amount_ghs,total_ghs,payment_method,cashier_id,customer_id,age
TX11611,2023-05-18,STR004,Tema Hub,Greater Accra,Tema,Face Wash,Health & Beauty,4.71,5,0.0,23.55,0.0,23.55,MoMo,CSH015,CUS0364,33.0
TX11613,2023-02-27,STR004,Tema Hub,Greater Accra,Tema,Flour 1kg,Grocery,38.76,7,0.05,271.32,13.57,257.75,Cash,CSH018,CUS0179,46.0
TX11614,2023-06-16,STR001,Accra Central,Greater Accra,Accra,Hand Sanitizer 250ml,Health & Beauty,52.85,1,0.1,52.85,5.29,47.56,Cash,CSH018,CUS0182,44.0
TX11615,2023-12-25,STR003,Takoradi Market,Western,Takoradi,Portable Fan,Electronics,221.28,10,0.0,2212.8,0.0,2212.8,Cash,CSH004,CUS0152,24.0
TX11616,2023-08-08,STR004,Tema Hub,Greater Accra,Tema,Milk Powder 400g,Grocery,28.44,5,0.15,142.2,21.33,120.87,MoMo,CSH027,CUS0025,61.0
TX11617,2023-10-29,STR002,Kumasi Main,Ashanti,Kumasi,Toilet Cleaner,Household,38.18,5,0.0,190.9,0.0,190.9,Credit,CSH001,CUS0455,46.0
TX11618,2023-07-06,STR005,Tamale North,Northern,Tamale,Baby Powder,Health & Beauty,19.37,1,0.0,19.37,0.0,19.37,MoMo,CSH030,CUS0180,56.0
TX11619,2023-07-10,STR001,Accra Central,Greater Accra,Accra,Toothpaste 100g,Health & Beauty,34.35,3,0.0,103.05,0.0,103.05,MoMo,CSH030,CUS0198,63.0
TX11621,2023-04-26,STR003,Takoradi Market,Western,Takoradi,Women Dress,Clothing,105.06,1,0.0,105.06,0.0,105.06,MoMo,CSH013,CUS0161,53.0
TX11622,2023-11-16,STR005,Tamale North,Northern,Tamale,Face Wash,Health & Beauty,45.24,5,0.1,226.2,22.62,203.58,MoMo,CSH013,CUS0177,60.0
TX11623,2023-10-03,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,10.75,9,0.0,96.75,0.0,96.75,Cash,CSH006,CUS0285,49.0
TX11624,2023-11-10,STR005,Tamale North,Northern,Tamale,Webcam HD,Electronics,672.96,10,0.0,6729.6,0.0,6729.6,Cash,CSH016,CUS0063,55.0
TX11625,2023-07-16,STR004,Tema Hub,Greater Accra,Tema,Socks Pack 3,Clothing,55.91,3,0.0,167.73,0.0,167.73,Bank Card,CSH015,CUS0491,37.0
TX11626,2023-12-26,STR003,Takoradi Market,Western,Takoradi,Shampoo 300ml,Health & Beauty,33.88,3,0.0,101.64,0.0,101.64,Cash,CSH028,CUS0150,53.0
TX11627,2023-05-09,STR003,Takoradi Market,Western,Takoradi,Plastic Basin,Household,14.07,9,0.1,126.63,12.66,113.97,Bank Card,CSH004,CUS0154,52.0
TX11628,2023-09-30,STR004,Tema Hub,Greater Accra,Tema,Rice 25kg,Grocery,3.18,10,0.0,31.8,0.0,31.8,MoMo,CSH003,CUS0156,43.0
TX11629,2023-03-13,STR003,Takoradi Market,Western,Takoradi,Milk Powder 400g,Grocery,16.83,6,0.0,100.98,0.0,100.98,Cash,CSH028,CUS0370,28.0
TX11630,2023-03-06,STR004,Tema Hub,Greater Accra,Tema,Mosquito Net,Household,32.66,3,0.0,97.98,0.0,97.98,MoMo,CSH018,CUS0469,65.0
TX11631,2023-04-03,STR002,Kumasi Main,Ashanti,Kumasi,Women Dress,Clothing,89.44,9,0.15,804.96,120.74,684.22,Cash,CSH013,CUS0049,50.0
TX11632,2023-10-13,STR005,Tamale North,Northern,Tamale,Sugar 2kg,Grocery,37.34,3,0.05,112.02,5.6,106.42,MoMo,CSH015,CUS0455,46.0
TX11633,2023-07-03,STR005,Tamale North,Northern,Tamale,Sneakers Size 40,Clothing,46.04,9,0.0,414.36,0.0,414.36,MoMo,CSH023,CUS0337,28.0
TX11634,2023-07-23,STR004,Tema Hub,Greater Accra,Tema,Sardines 125g,Grocery,33.75,1,0.1,33.75,3.38,30.37,MoMo,CSH028,CUS0084,52.0
TX11635,2023-03-30,STR003,Takoradi Market,Western,Takoradi,Women Blouse,Clothing,98.15,7,0.0,687.05,0.0,687.05,MoMo,CSH026,CUS0361,19.0
TX11637,2023-01-07,STR003,Takoradi Market,Western,Takoradi,Power Bank,Electronics,503.63,3,0.05,1510.89,75.54,1435.35,Cash,CSH001,CUS0148,29.0
TX11638,2023-02-04,STR003,Takoradi Market,Western,Takoradi,Men T-Shirt,Clothing,116.21,6,0.0,697.26,0.0,697.26,Cash,CSH002,CUS0118,39.0
TX11639,2023-03-10,STR001,Accra Central,Greater Accra,Accra,Hand Sanitizer 250ml,Health & Beauty,16.53,4,0.05,66.12,3.31,62.81,MoMo,CSH028,CUS0342,44.0
TX11640,2023-12-04,STR001,Accra Central,Greater Accra,Accra,LED Desk Lamp,Electronics,821.9,9,0.0,7397.1,0.0,7397.1,MoMo,CSH027,CUS0476,62.0
TX11643,2023-05-22,STR004,Tema Hub,Greater Accra,Tema,Children Shorts,Clothing,113.75,12,0.0,1365.0,0.0,1365.0,Cash,CSH029,CUS0360,49.0
TX11644,2023-12-21,STR004,Tema Hub,Greater Accra,Tema,Sunscreen SPF30,Health & Beauty,28.31,7,0.15,198.17,29.73,168.44,Cash,CSH009,CUS0049,50.0
TX11645,2023-08-14,STR004,Tema Hub,Greater Accra,Tema,Webcam HD,Electronics,308.87,6,0.0,1853.22,0.0,1853.22,MoMo,CSH010,CUS0327,50.0
TX11646,2023-05-17,STR002,Kumasi Main,Ashanti,Kumasi,Wireless Earbuds,Electronics,276.06,4,0.0,1104.24,0.0,1104.24,Cash,CSH026,CUS0257,57.0
TX11647,2023-01-06,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,33.2,8,0.05,265.6,13.28,252.32,MoMo,CSH027,CUS0224,55.0
TX11648,2023-04-12,STR002,Kumasi Main,Ashanti,Kumasi,Candles Pack,Household,39.07,5,0.1,195.35,19.54,175.81,unknown,CSH020,CUS0141,47.0
TX11649,2023-05-18,STR003,Takoradi Market,Western,Takoradi,Biscuits Pack,Grocery,37.1,11,0.0,408.1,0.0,408.1,MoMo,CSH001,CUS0478,53.0
TX11650,2023-01-26,STR001,Accra Central,Greater Accra,Accra,Hand Sanitizer 250ml,Health & Beauty,28.32,2,0.0,56.64,0.0,56.64,MoMo,CSH015,CUS0215,51.0
TX11651,2023-07-12,STR005,Tamale North,Northern,Tamale,Painkillers 20s,Health & Beauty,18.07,8,0.0,144.56,0.0,144.56,Cash,CSH014,CUS0435,60.0
TX11652,2023-10-11,STR003,Takoradi Market,Western,Takoradi,Air Freshener,Household,12.88,7,0.15,90.16,13.52,76.64,Cash,CSH017,CUS0379,25.0
TX11654,2023-08-08,STR004,Tema Hub,Greater Accra,Tema,Baby Powder,Health & Beauty,5.04,4,0.0,20.16,0.0,20.16,Cash,CSH014,CUS0211,63.0
TX11655,2023-12-07,STR005,Tamale North,Northern,Tamale,Hand Sanitizer 250ml,Health & Beauty,14.77,7,0.0,103.39,0.0,103.39,MoMo,CSH018,CUS0318,60.0
TX11656,2023-02-11,STR002,Kumasi Main,Ashanti,Kumasi,Tomato Paste 400g,Grocery,19.4,8,0.05,155.2,7.76,147.44,MoMo,CSH017,CUS0032,57.0
TX11657,2023-06-05,STR003,Takoradi Market,Western,Takoradi,Body Lotion 400ml,Health & Beauty,23.75,4,0.05,95.0,4.75,90.25,Cash,CSH013,CUS0158,37.0
TX11658,2023-03-12,STR001,Accra Central,Greater Accra,Accra,Women Dress,Clothing,104.51,11,0.1,1149.61,114.96,1034.65,Cash,CSH014,CUS0285,49.0
TX11659,2023-04-16,STR001,Accra Central,Greater Accra,Accra,Baby Powder,Health & Beauty,38.82,8,0.0,310.56,0.0,310.56,Cash,CSH022,CUS0305,29.0
TX11660,2023-09-18,STR001,Accra Central,Greater Accra,Accra,Dish Soap 750ml,Household,61.61,10,0.05,616.1,30.81,585.29,Cash,CSH018,CUS0429,54.0
TX11661,2023-08-26,STR002,Kumasi Main,Ashanti,Kumasi,Plastic Basin,Household,62.95,4,0.15,251.8,37.77,214.03,Bank Card,CSH010,CUS0477,39.0
TX11662,2023-12-23,STR005,Tamale North,Northern,Tamale,Children Shorts,Clothing,59.33,5,0.0,296.65,0.0,296.65,Cash,CSH021,CUS0286,32.0
TX11663,2023-08-19,STR005,Tamale North,Northern,Tamale,Bluetooth Speaker,Electronics,272.23,10,0.05,2722.3,136.12,2586.18,Credit,CSH007,CUS0144,26.0
TX11664,2023-05-20,STR001,Accra Central,Greater Accra,Accra,Men Trousers,Clothing,119.62,9,0.0,1076.58,0.0,1076.58,Credit,CSH026,CUS0424,52.0
TX11665,2023-09-15,STR001,Accra Central,Greater Accra,Accra,Cooking Oil 5L,Grocery,21.17,9,0.0,190.53,0.0,190.53,Cash,CSH004,CUS0019,49.0
TX11666,2023-05-10,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,48.05,1,0.0,48.05,0.0,48.05,Cash,CSH015,CUS0018,55.0
TX11667,2023-06-02,STR001,Accra Central,Greater Accra,Accra,Webcam HD,Electronics,88.79,10,0.0,887.9,0.0,887.9,Cash,CSH017,CUS0257,57.0
TX11668,2023-08-01,STR001,Accra Central,Greater Accra,Accra,Toilet Cleaner,Household,29.13,9,0.0,262.17,0.0,262.17,MoMo,CSH025,CUS0078,35.0
TX11669,2023-06-23,STR001,Accra Central,Greater Accra,Accra,Webcam HD,Electronics,163.58,9,0.1,1472.22,147.22,1325.0,MoMo,CSH001,CUS0371,22.0
TX11670,2023-08-30,STR004,Tema Hub,Greater Accra,Tema,Shampoo 300ml,Health & Beauty,40.68,7,0.15,284.76,42.71,242.05,Cash,CSH008,CUS0175,46.0
TX11671,2023-05-16,STR005,Tamale North,Northern,Tamale,Webcam HD,Electronics,90.74,3,0.0,272.22,0.0,272.22,Cash,CSH021,CUS0498,20.0
TX11672,2023-01-06,STR003,Takoradi Market,Western,Takoradi,Baseball Cap,Clothing,87.41,8,0.0,699.28,0.0,699.28,Cash,CSH012,CUS0194,55.0
TX11674,2023-05-31,STR001,Accra Central,Greater Accra,Accra,Cornflakes 500g,Grocery,17.69,8,0.0,141.52,0.0,141.52,Cash,CSH012,CUS0113,46.0
TX11675,2023-08-14,STR003,Takoradi Market,Western,Takoradi,Sardines 125g,Grocery,12.98,2,0.1,25.96,2.6,23.36,MoMo,CSH027,CUS0114,29.0
TX11676,2023-08-20,STR003,Takoradi Market,Western,Takoradi,Face Wash,Health & Beauty,11.49,6,0.15,68.94,10.34,58.6,MoMo,CSH007,CUS0222,65.0
TX11677,2023-11-16,STR002,Kumasi Main,Ashanti,Kumasi,Sardines 125g,Grocery,4.5,7,0.15,31.5,4.72,26.78,MoMo,CSH016,CUS0166,26.0
TX11678,2023-04-05,STR002,Kumasi Main,Ashanti,Kumasi,Rice 25kg,Grocery,40.1,3,0.05,120.3,6.02,114.28,MoMo,CSH015,CUS0435,60.0
TX11679,2023-10-30,STR005,Tamale North,Northern,Tamale,Baby Powder,Health & Beauty,13.02,6,0.0,78.12,0.0,78.12,MoMo,CSH007,CUS0319,56.0
TX11680,2023-12-30,STR003,Takoradi Market,Western,Takoradi,Lip Balm,Health & Beauty,48.12,7,0.05,336.84,16.84,319.99799999999993,MoMo,CSH004,CUS0132,43.0
TX11681,2023-11-08,STR002,Kumasi Main,Ashanti,Kumasi,Baseball Cap,Clothing,35.61,9,0.15,320.49,48.07,272.42,Bank Card,CSH020,CUS0385,59.0
TX11682,2023-05-29,STR001,Accra Central,Greater Accra,Accra,Tomato Paste 400g,Grocery,18.7,1,0.0,18.7,0.0,18.7,Bank Card,CSH027,CUS0264,21.0
TX11684,2023-11-26,STR002,Kumasi Main,Ashanti,Kumasi,Lip Balm,Health & Beauty,10.75,10,0.05,107.5,5.38,102.12,MoMo,CSH023,CUS0055,46.0
TX11685,2023-09-23,STR002,Kumasi Main,Ashanti,Kumasi,Men T-Shirt,Clothing,51.61,12,0.1,619.32,61.93,557.39,Cash,CSH014,CUS0359,18.0
TX11686,2023-07-25,STR004,Tema Hub,Greater Accra,Tema,Shampoo 300ml,Health & Beauty,35.74,5,0.05,178.7,8.94,169.76,Bank Card,CSH027,CUS0131,58.0
TX11687,2023-07-06,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,72.46,1,0.0,72.46,0.0,72.46,MoMo,CSH017,CUS0288,20.0
TX11688,2023-11-25,STR004,Tema Hub,Greater Accra,Tema,Sunscreen SPF30,Health & Beauty,53.89,3,0.15,161.67,24.25,137.42,MoMo,CSH009,CUS0266,48.0
TX11690,2023-02-14,STR002,Kumasi Main,Ashanti,Kumasi,Webcam HD,Electronics,842.42,6,0.0,5054.52,0.0,5054.52,Cash,CSH020,CUS0467,41.0
TX11691,2023-04-08,STR001,Accra Central,Greater Accra,Accra,Hand Sanitizer 250ml,Health & Beauty,30.3,4,0.0,121.2,0.0,121.2,MoMo,CSH015,CUS0366,54.0
TX11692,2023-08-16,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,4.0,5,0.0,20.0,0.0,20.0,Cash,CSH029,CUS0162,21.0
TX11693,2023-11-19,STR001,Accra Central,Greater Accra,Accra,Storage Box,Household,24.28,10,0.0,242.8,0.0,242.8,MoMo,CSH023,CUS0380,44.0
TX11694,2023-04-09,STR002,Kumasi Main,Ashanti,Kumasi,Biscuits Pack,Grocery,26.13,2,0.0,52.26,0.0,52.26,Cash,CSH012,CUS0481,53.0
TX11695,2023-08-20,STR003,Takoradi Market,Western,Takoradi,Shampoo 300ml,Health & Beauty,41.17,2,0.0,82.34,0.0,82.34,Bank Card,CSH022,CUS0087,48.0
TX11697,2023-12-31,STR005,Tamale North,Northern,Tamale,Men T-Shirt,Clothing,119.44,4,0.05,477.76,23.89,453.87,Bank Card,CSH013,CUS0476,62.0
TX11698,2023-05-23,STR002,Kumasi Main,Ashanti,Kumasi,Phone Charger,Electronics,458.56,9,0.05,4127.04,206.35,3920.69,Cash,CSH020,CUS0288,20.0
TX11699,2023-04-15,STR003,Takoradi Market,Western,Takoradi,LED Desk Lamp,Electronics,272.4,7,0.1,1906.8,190.68,1716.12,MoMo,CSH015,CUS0178,32.0
TX11700,2023-08-10,STR003,Takoradi Market,Western,Takoradi,Men T-Shirt,Clothing,69.32,9,0.0,623.88,0.0,623.88,MoMo,CSH002,CUS0391,53.0
TX11701,2023-11-11,STR005,Tamale North,Northern,Tamale,Rice 25kg,Grocery,41.18,12,0.0,494.16,0.0,494.16,MoMo,CSH028,CUS0349,19.0
TX11702,2023-02-21,STR002,Kumasi Main,Ashanti,Kumasi,Bluetooth Speaker,Electronics,205.75,3,0.15,617.25,92.59,524.66,Cash,CSH026,CUS0008,46.0
TX11703,2023-01-17,STR004,Tema Hub,Greater Accra,Tema,Tomato Paste 400g,Grocery,28.67,2,0.05,57.34,2.87,54.47,MoMo,CSH008,CUS0321,29.0
TX11704,2023-06-01,STR005,Tamale North,Northern,Tamale,Mop & Bucket Set,Household,33.56,5,0.0,167.8,0.0,167.8,MoMo,CSH022,CUS0313,44.0
TX11705,2023-02-07,STR002,Kumasi Main,Ashanti,Kumasi,Cooking Oil 5L,Grocery,20.31,2,0.0,40.62,0.0,40.62,Cash,CSH013,CUS0247,56.0
TX11707,2023-07-18,STR003,Takoradi Market,Western,Takoradi,Wireless Earbuds,Electronics,346.05,9,0.0,3114.45,0.0,3114.45,Cash,CSH013,CUS0472,25.0
TX11708,2023-11-25,STR002,Kumasi Main,Ashanti,Kumasi,Mop & Bucket Set,Household,27.26,3,0.1,81.78,8.18,73.6,unknown,CSH004,CUS0471,27.0
TX11709,2023-05-02,STR001,Accra Central,Greater Accra,Accra,Cornflakes 500g,Grocery,4.71,2,0.0,9.42,0.0,9.42,Cash,CSH007,CUS0443,58.0
TX11710,2023-02-27,STR004,Tema Hub,Greater Accra,Tema,Socks Pack 3,Clothing,65.68,10,0.0,656.8,0.0,656.8,Cash,CSH028,CUS0255,34.0
TX11711,2023-05-20,STR004,Tema Hub,Greater Accra,Tema,Sandals,Clothing,113.31,11,0.0,1246.41,0.0,1246.41,Cash,CSH010,CUS0328,42.0
TX11712,2023-03-03,STR003,Takoradi Market,Western,Takoradi,Biscuits Pack,Grocery,6.53,9,0.0,58.77,0.0,58.77,MoMo,CSH010,CUS0054,62.0
TX11713,2023-07-09,STR003,Takoradi Market,Western,Takoradi,Storage Box,Household,14.41,3,0.05,43.23,2.16,41.07,MoMo,CSH001,CUS0249,47.0
TX11714,2023-01-16,STR002,Kumasi Main,Ashanti,Kumasi,Washing Powder 1kg,Household,53.65,3,0.0,160.95,0.0,160.95,MoMo,CSH030,CUS0239,30.0
TX11715,2023-01-14,STR004,Tema Hub,Greater Accra,Tema,Wireless Earbuds,Electronics,203.38,2,0.0,406.76,0.0,406.76,MoMo,CSH024,CUS0229,56.0
TX11716,2023-09-27,STR001,Accra Central,Greater Accra,Accra,Air Freshener,Household,53.54,6,0.0,321.24,0.0,321.24,Cash,CSH008,CUS0067,41.0
TX11717,2023-05-16,STR005,Tamale North,Northern,Tamale,Men Trousers,Clothing,63.12,5,0.0,315.6,0.0,315.6,MoMo,CSH015,CUS0051,59.0
TX11718,2023-02-10,STR005,Tamale North,Northern,Tamale,Extension Cable,Electronics,626.76,2,0.05,1253.52,62.68,1190.84,Bank Card,CSH007,CUS0097,30.0
TX11719,2023-06-15,STR004,Tema Hub,Greater Accra,Tema,Sneakers Size 40,Clothing,108.29,9,0.0,974.61,0.0,974.61,Cash,CSH012,CUS0092,22.0
TX11720,2023-08-31,STR004,Tema Hub,Greater Accra,Tema,Wireless Earbuds,Electronics,826.31,12,0.1,9915.72,991.57,8924.15,MoMo,CSH006,CUS0495,63.0
TX11721,2023-03-15,STR002,Kumasi Main,Ashanti,Kumasi,Portable Fan,Electronics,334.7,8,0.0,2677.6,0.0,2677.6,Cash,CSH010,CUS0264,21.0
TX11722,2023-03-25,STR003,Takoradi Market,Western,Takoradi,Wireless Earbuds,Electronics,744.2,3,0.0,2232.6,0.0,2232.6,Cash,CSH021,CUS0418,57.0
TX11723,2023-03-23,STR002,Kumasi Main,Ashanti,Kumasi,Children Shorts,Clothing,62.81,4,0.05,251.24,12.56,238.68,Bank Card,CSH022,CUS0291,35.0
TX11724,2023-11-12,STR002,Kumasi Main,Ashanti,Kumasi,Portable Fan,Electronics,120.61,12,0.0,1447.32,0.0,1447.32,Cash,CSH010,CUS0096,41.0
TX11725,2023-12-11,STR004,Tema Hub,Greater Accra,Tema,Portable Fan,Electronics,520.75,3,0.05,1562.25,78.11,1484.14,Cash,CSH011,CUS0088,37.0
TX11726,2023-12-20,STR002,Kumasi Main,Ashanti,Kumasi,Mop & Bucket Set,Household,59.89,8,0.0,479.12,0.0,479.12,Cash,CSH013,CUS0078,35.0
TX11727,2023-11-17,STR003,Takoradi Market,Western,Takoradi,Sugar 2kg,Grocery,29.26,3,0.15,87.78,13.17,74.61,MoMo,CSH003,CUS0288,20.0
TX11728,2023-01-15,STR004,Tema Hub,Greater Accra,Tema,Body Lotion 400ml,Health & Beauty,52.7,7,0.0,368.9,0.0,368.9,MoMo,CSH011,CUS0120,47.0
TX11729,2023-02-13,STR005,Tamale North,Northern,Tamale,Children Shorts,Clothing,81.64,5,0.0,408.2,0.0,408.2,MoMo,CSH016,CUS0302,60.0
TX11730,2023-08-21,STR003,Takoradi Market,Western,Takoradi,LED Desk Lamp,Electronics,425.96,6,0.05,2555.76,127.79,2427.97,Cash,CSH006,CUS0491,37.0
TX11731,2023-07-02,STR001,Accra Central,Greater Accra,Accra,Phone Charger,Electronics,613.8,4,0.15,2455.2,368.28,2086.92,MoMo,CSH019,CUS0400,36.0
TX11732,2023-09-25,STR004,Tema Hub,Greater Accra,Tema,Women Dress,Clothing,78.69,11,0.05,865.59,43.28,822.31,Cash,CSH018,CUS0452,63.0
TX11733,2023-10-29,STR003,Takoradi Market,Western,Takoradi,Shampoo 300ml,Health & Beauty,17.14,12,0.05,205.68,10.28,195.4,Cash,CSH007,CUS0500,25.0
TX11734,2023-10-30,STR002,Kumasi Main,Ashanti,Kumasi,Storage Box,Household,22.8,3,0.0,68.4,0.0,68.4,MoMo,CSH023,CUS0165,42.0
TX11736,2023-09-12,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,34.85,9,0.1,313.65,31.36,282.29,Bank Card,CSH015,CUS0469,65.0
TX11737,2023-03-07,STR005,Tamale North,Northern,Tamale,Washing Powder 1kg,Household,55.83,9,0.05,502.47,25.12,477.35,Cash,CSH018,CUS0398,57.0
TX11738,2023-04-13,STR003,Takoradi Market,Western,Takoradi,LED Desk Lamp,Electronics,465.34,7,0.1,3257.38,325.74,2931.64,Cash,CSH020,CUS0223,28.0
TX11739,2023-12-18,STR005,Tamale North,Northern,Tamale,Sneakers Size 40,Clothing,20.5,11,0.0,225.5,0.0,225.5,MoMo,CSH018,CUS0311,44.0
TX11740,2023-03-03,STR002,Kumasi Main,Ashanti,Kumasi,Portable Fan,Electronics,735.75,8,0.0,5886.0,0.0,5886.0,Cash,CSH013,CUS0432,26.0
TX11741,2023-12-17,STR002,Kumasi Main,Ashanti,Kumasi,Bluetooth Speaker,Electronics,382.05,6,0.0,2292.3,0.0,2292.3,MoMo,CSH011,CUS0466,49.0
TX11742,2023-05-21,STR003,Takoradi Market,Western,Takoradi,Plastic Basin,Household,10.99,3,0.0,32.97,0.0,32.97,MoMo,CSH014,CUS0007,63.0
TX11743,2023-06-30,STR005,Tamale North,Northern,Tamale,Flour 1kg,Grocery,29.65,6,0.0,177.9,0.0,177.9,Cash,CSH003,CUS0330,34.0
TX11744,2023-04-14,STR005,Tamale North,Northern,Tamale,Deodorant,Health & Beauty,28.09,5,0.0,140.45,0.0,140.45,Cash,CSH008,CUS0263,64.0
TX11745,2023-07-29,STR003,Takoradi Market,Western,Takoradi,Mop & Bucket Set,Household,48.81,8,0.0,390.48,0.0,390.48,Credit,CSH007,CUS0161,53.0
TX11746,2023-10-04,STR005,Tamale North,Northern,Tamale,Mop & Bucket Set,Household,15.4,12,0.0,184.8,0.0,184.8,MoMo,CSH009,CUS0151,50.0
TX11747,2023-09-01,STR005,Tamale North,Northern,Tamale,Portable Fan,Electronics,664.98,11,0.0,7314.78,0.0,7314.78,Bank Card,CSH027,CUS0085,21.0
TX11750,2023-11-12,STR005,Tamale North,Northern,Tamale,Wireless Earbuds,Electronics,574.58,7,0.0,4022.06,0.0,4022.06,Cash,CSH003,CUS0381,25.0
TX11751,2023-11-09,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,53.72,3,0.0,161.16,0.0,161.16,MoMo,CSH024,CUS0403,41.0
TX11752,2023-07-07,STR004,Tema Hub,Greater Accra,Tema,Air Freshener,Household,22.14,7,0.0,154.98,0.0,154.98,Cash,CSH030,CUS0036,57.0
TX11753,2023-11-07,STR005,Tamale North,Northern,Tamale,Sugar 2kg,Grocery,3.14,9,0.15,28.26,4.24,24.02,MoMo,CSH009,CUS0285,49.0
TX11754,2023-08-08,STR001,Accra Central,Greater Accra,Accra,Baby Powder,Health & Beauty,12.12,11,0.15,133.32,20.0,113.32,Cash,CSH009,CUS0188,40.0
TX11756,2023-08-28,STR001,Accra Central,Greater Accra,Accra,Women Blouse,Clothing,118.14,9,0.15,1063.26,159.49,903.77,MoMo,CSH019,CUS0002,20.0
TX11757,2023-05-01,STR003,Takoradi Market,Western,Takoradi,Mosquito Net,Household,37.93,1,0.0,37.93,0.0,37.93,Bank Card,CSH017,CUS0385,59.0
TX11758,2023-10-21,STR005,Tamale North,Northern,Tamale,Wireless Earbuds,Electronics,756.54,4,0.0,3026.16,0.0,3026.16,MoMo,CSH009,CUS0303,58.0
TX11759,2023-08-17,STR005,Tamale North,Northern,Tamale,Mop & Bucket Set,Household,45.27,9,0.0,407.43,0.0,407.43,Bank Card,CSH011,CUS0197,22.0
TX11760,2023-01-21,STR002,Kumasi Main,Ashanti,Kumasi,Face Wash,Health & Beauty,7.95,9,0.05,71.55,3.58,67.97,MoMo,CSH016,CUS0404,38.0
TX11761,2023-12-31,STR005,Tamale North,Northern,Tamale,USB Hub,Electronics,512.73,6,0.05,3076.38,153.82,2922.56,Credit,CSH015,CUS0011,19.0
TX11762,2023-07-24,STR004,Tema Hub,Greater Accra,Tema,Biscuits Pack,Grocery,3.89,3,0.0,11.67,0.0,11.67,MoMo,CSH021,CUS0234,20.0
TX11763,2023-03-21,STR005,Tamale North,Northern,Tamale,Extension Cable,Electronics,639.27,9,0.15,5753.43,863.01,4890.42,MoMo,CSH026,CUS0386,24.0
TX11764,2023-11-02,STR001,Accra Central,Greater Accra,Accra,Mop & Bucket Set,Household,59.92,7,0.1,419.44,41.94,377.5,MoMo,CSH005,CUS0195,30.0
TX11765,2023-12-28,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,23.77,10,0.0,237.7,0.0,237.7,Cash,CSH011,CUS0471,27.0
TX11766,2023-09-23,STR001,Accra Central,Greater Accra,Accra,Air Freshener,Household,24.67,9,0.05,222.03,11.1,210.93,unknown,CSH008,CUS0119,35.0
TX11767,2023-12-15,STR001,Accra Central,Greater Accra,Accra,Sugar 2kg,Grocery,6.91,6,0.0,41.46,0.0,41.46,MoMo,CSH016,CUS0396,34.0
TX11768,2023-01-23,STR005,Tamale North,Northern,Tamale,Hand Sanitizer 250ml,Health & Beauty,30.35,12,0.15,364.2,54.63,309.57,Cash,CSH003,CUS0020,31.0
TX11769,2023-04-27,STR003,Takoradi Market,Western,Takoradi,Mop & Bucket Set,Household,44.08,12,0.0,528.96,0.0,528.96,MoMo,CSH021,CUS0261,23.0
TX11770,2023-08-19,STR004,Tema Hub,Greater Accra,Tema,Deodorant,Health & Beauty,7.81,1,0.05,7.81,0.39,7.42,MoMo,CSH026,CUS0293,55.0
TX11771,2023-10-22,STR003,Takoradi Market,Western,Takoradi,Sneakers Size 40,Clothing,70.26,5,0.0,351.3,0.0,351.3,Credit,CSH028,CUS0422,37.0
TX11772,2023-09-03,STR004,Tema Hub,Greater Accra,Tema,Men T-Shirt,Clothing,24.77,4,0.0,99.08,0.0,99.08,MoMo,CSH016,CUS0256,52.0
TX11773,2023-08-13,STR003,Takoradi Market,Western,Takoradi,Toilet Cleaner,Household,41.09,12,0.1,493.08,49.31,443.77,Cash,CSH002,CUS0222,65.0
TX11774,2023-11-25,STR002,Kumasi Main,Ashanti,Kumasi,Shampoo 300ml,Health & Beauty,20.9,6,0.1,125.4,12.54,112.86,MoMo,CSH024,CUS0393,60.0
TX11775,2023-10-26,STR003,Takoradi Market,Western,Takoradi,USB Hub,Electronics,324.3,12,0.0,3891.6,0.0,3891.6,MoMo,CSH026,CUS0226,54.0
TX11776,2023-11-20,STR004,Tema Hub,Greater Accra,Tema,Broom,Household,28.33,12,0.0,339.96,0.0,339.96,Cash,CSH030,CUS0053,51.0
TX11777,2023-03-24,STR005,Tamale North,Northern,Tamale,LED Desk Lamp,Electronics,96.23,1,0.0,96.23,0.0,96.23,Cash,CSH027,CUS0428,32.0
TX11778,2023-09-03,STR003,Takoradi Market,Western,Takoradi,Phone Charger,Electronics,679.13,5,0.15,3395.65,509.35,2886.3,Cash,CSH023,CUS0355,39.0
TX11779,2023-03-06,STR004,Tema Hub,Greater Accra,Tema,Broom,Household,6.55,3,0.05,19.65,0.98,18.67,Bank Card,CSH001,CUS0500,25.0
TX11780,2023-11-27,STR002,Kumasi Main,Ashanti,Kumasi,Plastic Basin,Household,63.15,12,0.0,757.8,0.0,757.8,MoMo,CSH015,CUS0342,44.0
